,gene,direction,valence
6339,Trmt1,DOWN,-0.9458074231920419
5077,Rnf14,DOWN,-0.9459841654249205
709,Ascc1,DOWN,-0.9467565270234829
2899,Id1,DOWN,-0.9470585604931657
4322,Pfdn4,DOWN,-0.9474533032389094
4689,Prr3,DOWN,-0.9474585193521389
4187,Papss1,DOWN,-0.9476955392027184
5403,Sh3gl1,DOWN,-0.947704944872667
4307,Pes1,DOWN,-0.9477171734723775
1218,Cdv3,DOWN,-0.9479238224535043
2610,Gramd4,DOWN,-0.9482845673686005
3393,Lysmd4,DOWN,-0.9488537278408308
5947,Tbcb,DOWN,-0.9490513123613711
5828,Stub1,DOWN,-0.949108921741672
3478,Masp2,DOWN,-0.9493051390197075
6473,Ube2d1,DOWN,-0.9495198633514031
477,Akt2,DOWN,-0.9497814238223351
4628,Pqlc1,DOWN,-0.9498529145840041
278,Aaas,DOWN,-0.950011825391793
726,Aspscr1,DOWN,-0.9501044543379659
1051,Cbara1,DOWN,-0.9505608524514869
6743,Xpnpep1,DOWN,-0.9506266048000711
5412,Shb,DOWN,-0.9506835601578567
6787,Zbtb5,DOWN,-0.9508587040386758
81,1810006K21Rik,DOWN,-0.9508646718638308
3364,Luc7l,DOWN,-0.9508930259639021
2609,Gpt2,DOWN,-0.9509895612115373
5330,Sepx1,DOWN,-0.9511588832486871
4192,Pard3,DOWN,-0.9520137710554155
6062,Tie1,DOWN,-0.9520582121274563
2282,Fgfr1,DOWN,-0.9520754178516774
3746,Mtch2,DOWN,-0.9528230533142584
2864,Hras1,DOWN,-0.9531299670263793
6671,Wdr24,DOWN,-0.9538212908446848
2973,Ilf3,DOWN,-0.9540915837385185
1950,Eif1ad,DOWN,-0.9541933069844396
1036,Casc1,DOWN,-0.9543859347639386
3672,Mpzl1,DOWN,-0.9545841670199875
2984,Ing1,DOWN,-0.9546880528269699
1669,Dctpp1,DOWN,-0.9548145240263671
1127,Cd200,DOWN,-0.954820440563141
4089,Nup50,DOWN,-0.9549473516842477
2542,Golga7,DOWN,-0.9551477392136001
922,Bmp1,DOWN,-0.9557206096549834
5579,Slfn2,DOWN,-0.9560100189054442
5413,Shfm1,DOWN,-0.9570870098433637
5316,Sema6a,DOWN,-0.9574316547687086
2796,Hmga1,DOWN,-0.9576166613878597
3561,Mettl9,DOWN,-0.9578053513712095
4339,Pgam1,DOWN,-0.9579127934637818
4439,Pin1,DOWN,-0.958007651648059
1406,Cops6,DOWN,-0.9581838051214852
5881,Tacc2,DOWN,-0.9583132380612603
5621,Snap47,DOWN,-0.9592900905558989
4871,Rae1,DOWN,-0.9593615429636617
4073,Nudc,DOWN,-0.960626903684139
4802,Pvrl2,DOWN,-0.9607839226039165
2192,Fam89b,DOWN,-0.9617580640460189
2696,H2afy,DOWN,-0.9618724370623701
742,Atf5,DOWN,-0.9623596375339055
6594,Vasn,DOWN,-0.9628080534213316
1880,E030010A14Rik,DOWN,-0.9630511309798391
4627,Pqlc1,DOWN,-0.9631158014648721
2031,Emp3,DOWN,-0.963373287531267
2280,Fgf13,DOWN,-0.9634443052033528
5549,Slc43a3,DOWN,-0.9637913824626232
6173,Tmem48,DOWN,-0.9641294708499397
2791,Hmga1,DOWN,-0.9642036843822286
6629,Vps36,DOWN,-0.9644032496906317
1964,Eif2d,DOWN,-0.9645104908569024
425,Agbl5,DOWN,-0.9651778200219925
1961,Eif2b5,DOWN,-0.9654177646143749
13,9-Sep,DOWN,-0.9656250467221359
1482,Csda,DOWN,-0.9660061508413663
702,Asb1,DOWN,-0.9660365603276068
4438,Pim3,DOWN,-0.966093169103669
2281,Fgfr1,DOWN,-0.9661979867178392
5743,Srp14,DOWN,-0.9663239383723583
3302,Lphn2,DOWN,-0.9667897828807317
6337,Trmt1,DOWN,-0.9674861701324482
3351,Lsm4,DOWN,-0.9676986090738465
5036,Rhoj,DOWN,-0.9680904570827342
3919,Nes,DOWN,-0.9681828287493259
959,Bub3,DOWN,-0.9683243691223742
3513,Mdm1,DOWN,-0.9685901839960788
2641,Gtdc1,DOWN,-0.9689883562862489
4061,Nt5c3l,DOWN,-0.9690456162985369
1878,Dynlrb1,DOWN,-0.9697720072863647
668,Arl8a,DOWN,-0.9701177951720255
435,Agrn,DOWN,-0.9701952402773526
3163,Klhdc3,DOWN,-0.970401382960569
884,Bcar1,DOWN,-0.9705945614499459
5839,Sub1,DOWN,-0.9706559303679745
2873,Hsf2,DOWN,-0.9710154597488692
6898,Zfp664,DOWN,-0.9713003519171847
6892,Zfp637,DOWN,-0.9713239864782595
2126,Fam100a,DOWN,-0.9718622472245185
271,A730008H23Rik,DOWN,-0.9719363497934904
4852,Rab6a,DOWN,-0.9721913628517457
3,5-Mar,DOWN,-0.9723435356107375
4566,Postn,DOWN,-0.9725637288655608
6717,Wipi2,DOWN,-0.9728231713765005
3597,Minos1,DOWN,-0.9730647961825093
3907,Nedd9,DOWN,-0.9735387488852912
1200,Cdk2,DOWN,-0.9739538226669929
64,1500011H22Rik,DOWN,-0.9745964410924011
4727,Psmc5,DOWN,-0.9747897652358338
2799,Hmga1,DOWN,-0.97489909572998
4037,Nrarp,DOWN,-0.9749370489974132
690,Arpp19,DOWN,-0.9755332847651442
6776,Ywhaq,DOWN,-0.9760688729903849
6610,Vegfa,DOWN,-0.9763827569455809
3533,Med4,DOWN,-0.976637169626297
2607,Gpsm2,DOWN,-0.9771942225013273
4656,Prkcsh,DOWN,-0.9774111406341758
5858,Suv39h2,DOWN,-0.9781507317314548
4798,Pus1,DOWN,-0.9783980869040776
5765,Ss18l1,DOWN,-0.9786775411007742
2797,Hmga1,DOWN,-0.9788127604760757
4508,Plxnb1,DOWN,-0.979297774336764
4764,Ptms,DOWN,-0.9801917749099346
4565,Postn,DOWN,-0.9802015883417963
5266,Satb1,DOWN,-0.980202012067181
4649,Prkag2,DOWN,-0.9803124559146623
121,2310016C08Rik,DOWN,-0.9805309027522466
6439,Txnl4a,DOWN,-0.9806098333984985
4269,Pde7a,DOWN,-0.980894949706691
1946,Ei24,DOWN,-0.9818817558184145
2589,Gpr162,DOWN,-0.9821385177090419
411,Aebp1,DOWN,-0.9827724693182052
1460,Crem,DOWN,-0.98328528595956
2728,Hdac6,DOWN,-0.9837303141273377
3563,Mex3d,DOWN,-0.9837538132942526
3113,Kctd10,DOWN,-0.9840178829467371
1692,Ddx19a,DOWN,-0.9841878967959972
6530,Ufd1l,DOWN,-0.9847049463188695
3568,Mfge8,DOWN,-0.9848687528279847
4841,Rab2a,DOWN,-0.9851883844268174
5265,Satb1,DOWN,-0.9853371516220212
6657,Wbp1,DOWN,-0.9853604789738416
4381,Phgdh,DOWN,-0.986290412206647
1983,Eif4e2,DOWN,-0.9870601013020683
4986,Rcn1,DOWN,-0.9890512627503599
3391,Lysmd2,DOWN,-0.9890573966723313
3782,Mxi1,DOWN,-0.9890971379707352
1385,Colec12,DOWN,-0.9897350025985887
533,Ankrd54,DOWN,-0.9899092332044834
2705,Hat1,DOWN,-0.9901602946805533
1635,Dapk3,DOWN,-0.990208868543961
2804,Hmgb2,DOWN,-0.9903179754922804
3461,Mapk6,DOWN,-0.990741349251043
844,Bag1,DOWN,-0.9909348522618925
4553,Polr3h,DOWN,-0.9915886485138673
3409,Maff,DOWN,-0.9921009465690505
1225,Cenpb,DOWN,-0.9924112512275707
2346,Frmd5,DOWN,-0.9928603547973472
2787,Hmga1,DOWN,-0.993452209036678
6202,Tmpo,DOWN,-0.9937168101844774
741,Atf5,DOWN,-0.9944008204673095
4997,Reep2,DOWN,-0.994721111138154
2800,Hmga1-rs1,DOWN,-0.994971577832711
465,Akap12,DOWN,-0.9959325881841592
5663,Snx8,DOWN,-0.9959526366262019
5078,Rnf14,DOWN,-0.9960166453521034
4563,Porcn,DOWN,-0.9963230613734824
3905,Nedd4l,DOWN,-0.9965285051281318
2052,Epb4.1l1,DOWN,-0.9968948976231647
2620,Grk6,DOWN,-0.9972071078581513
928,Bod1,DOWN,-0.99731358630656
1933,Egln2,DOWN,-0.9975542817888537
5226,Rufy2,DOWN,-0.9980410322647165
3345,Lsm1,DOWN,-0.998151425066503
3517,Mea1,DOWN,-0.9981517590803173
1834,Dph3,DOWN,-0.9982058981742656
1653,Dcakd,DOWN,-0.9983330660915577
599,Arf5,DOWN,-0.9983650403925771
6456,U2af1l4,DOWN,-0.9984756991602382
2793,Hmga1,DOWN,-0.9986404062886611
3942,Nfib,DOWN,-0.9987981329426602
754,Atic,DOWN,-0.9991557992492208
4349,Pgm1,DOWN,-0.9993665299616762
4091,Nup85,DOWN,-0.9996654244044701
4947,Rbm3,DOWN,-0.9996816489985878
1154,Cd63,DOWN,-0.9999364887684912
3068,Itsn1,DOWN,-1.0000230790925777
4675,Prpf31,DOWN,-1.0002823208393499
2248,Fbxw8,DOWN,-1.0005419269371745
5166,Rps15,DOWN,-1.0006382486908636
6261,Tor1aip2,DOWN,-1.0006654092951706
2889,Htra1,DOWN,-1.0008853797082384
5792,Stard7,DOWN,-1.0012098174562214
5206,Rrn3,DOWN,-1.0014374853783194
892,Bcl2l13,DOWN,-1.0014527674451106
5886,Taf10,DOWN,-1.0019284033943074
6196,Tmem93,DOWN,-1.0019420903412326
5957,Tbrg4,DOWN,-1.0021842377598145
4289,Pdp1,DOWN,-1.002355310152777
5505,Slc26a6,DOWN,-1.002368085006886
1768,Dnaja2,DOWN,-1.0026864170994028
3906,Nedd8,DOWN,-1.0037469185764376
5033,Rhoc,DOWN,-1.0037637892616595
1596,Cytip,DOWN,-1.0037958139494993
6364,Tsen34,DOWN,-1.0042457330234222
1625,Dact1,DOWN,-1.0052395470058364
5657,Snx22,DOWN,-1.0055064993055511
3270,Lmbr1l,DOWN,-1.0055066900251932
1605,D11Wsu99e,DOWN,-1.0055173036870777
5751,Srr,DOWN,-1.0060857702526165
4661,Prkrir,DOWN,-1.0062046692870852
888,Bckdhb,DOWN,-1.0067250509292156
2073,Eri3,DOWN,-1.0068845000054294
3988,Nlgn2,DOWN,-1.0070001186023405
2168,Fam195b,DOWN,-1.0073485987696686
5262,Sart3,DOWN,-1.0074269899747668
2708,Haus7,DOWN,-1.0074301487674764
3780,Mxi1,DOWN,-1.0082425030337696
960,Bysl,DOWN,-1.0085019065069327
4363,Phc1,DOWN,-1.008519250685595
3569,Mfge8,DOWN,-1.0087210990051292
4506,Plxna2,DOWN,-1.0093093378444506
914,Blmh,DOWN,-1.0094611292380475
4225,Pcdha4-g,DOWN,-1.009503399016713
1347,Cnn3,DOWN,-1.0098204401170616
6161,Tmem222,DOWN,-1.0098771645928386
5628,Snhg1,DOWN,-1.009969270427176
664,Arl3,DOWN,-1.01022210493762
2904,Idh2,DOWN,-1.0103200597416409
6605,Vegfa,DOWN,-1.0105647901190835
4582,Ppib,DOWN,-1.010796001346146
6296,Trap1,DOWN,-1.0112828334172077
3093,Kars,DOWN,-1.0115687504131086
2611,Gramd4,DOWN,-1.0118816840669007
3816,Naa10,DOWN,-1.012004128959295
1799,Dnalc4,DOWN,-1.0127837609439299
4182,Pan2,DOWN,-1.0129819963131876
6263,Tor1aip2,DOWN,-1.0130391007519535
4062,Nt5c3l,DOWN,-1.013260989561112
6136,Tmem165,DOWN,-1.0139577244566587
5445,Sla2,DOWN,-1.014179893566235
3689,Mrpl3,DOWN,-1.0143959108041851
4562,Porcn,DOWN,-1.0146926129597769
5219,Rtn1,DOWN,-1.0156153165682094
3161,Klhdc10,DOWN,-1.0159666226854998
341,Acd,DOWN,-1.0160244669639587
3766,Mtss1,DOWN,-1.0161080372929574
1312,Clic4,DOWN,-1.0162152152418136
5730,Sqstm1,DOWN,-1.016294170899671
5247,S1pr3,DOWN,-1.016484451514174
3870,Ncs1,DOWN,-1.0165557132848149
732,Atat1,DOWN,-1.0166375511785095
6053,Thop1,DOWN,-1.0171851407790866
1610,D16Ertd472e,DOWN,-1.0173276071371453
3441,Map2k3,DOWN,-1.017382066978236
4574,Ppa2,DOWN,-1.017735893293805
3433,Manbal,DOWN,-1.0180237588326857
1217,Cdv3,DOWN,-1.0180717270375583
492,Alg2,DOWN,-1.0183417193892434
4311,Pex19,DOWN,-1.0184229714189785
3640,Moap1,DOWN,-1.0185878713306185
4820,Qars,DOWN,-1.018814211803566
2303,Fkbp3,DOWN,-1.0189059652770514
3940,Nfib,DOWN,-1.0199043695041559
4410,Pigx,DOWN,-1.0199485835317283
1914,Eef1d,DOWN,-1.0201696669571998
5883,Tada1,DOWN,-1.0202123413427813
1409,Cops7b,DOWN,-1.020416773443735
4518,Pmvk,DOWN,-1.0205722854272627
1263,Chmp2a,DOWN,-1.0207878923598064
6869,Zfp422,DOWN,-1.0215773650181372
6602,Vdac1,DOWN,-1.0219112361412488
431,Agpat5,DOWN,-1.0219198818289186
90,1810027O10Rik,DOWN,-1.021961049746521
5471,Slc19a1,DOWN,-1.0225051064227504
1428,Cox6b1,DOWN,-1.0226887229118686
6338,Trmt1,DOWN,-1.0229170225956947
6203,Tmpo,DOWN,-1.0231006987185567
1277,Chtf8,DOWN,-1.023175595538763
6669,Wdr13,DOWN,-1.023311490395281
1614,D2Wsu81e,DOWN,-1.023857219400094
5242,S100a11,DOWN,-1.0238612583333135
5368,Sfxn3,DOWN,-1.0240967146297473
4635,Prdx1,DOWN,-1.0243021071074456
461,Ak2,DOWN,-1.0246994656386963
5125,Rpgr,DOWN,-1.0248173021854723
3975,Nid2,DOWN,-1.0249343168885114
4443,Pip5k1a,DOWN,-1.025827606239351
1677,Ddah2,DOWN,-1.0267294581655604
6060,Tia1,DOWN,-1.0269244441783154
998,Calu,DOWN,-1.0271457388915648
6697,Wdr82,DOWN,-1.02714618657557
6538,Ugt1a7c,DOWN,-1.0273276913625895
802,Atpif1,DOWN,-1.0274799615766854
6754,Yars,DOWN,-1.0275716908570056
2887,Hspg2,DOWN,-1.02815404270912
845,Bag1,DOWN,-1.0283239000814117
5239,Ryk,DOWN,-1.0285184338817117
2166,Fam18a,DOWN,-1.0285995765508333
1430,Cox7a2l,DOWN,-1.0286665550513538
3454,Mapk1,DOWN,-1.029290105658636
2785,Hmg20b,DOWN,-1.0299431267529144
4625,Pqbp1,DOWN,-1.0304454692587555
3941,Nfib,DOWN,-1.0310160369876777
104,2010305A19Rik,DOWN,-1.031104686973755
3632,Mmadhc,DOWN,-1.0311881471607995
424,Agbl5,DOWN,-1.0313997552648821
1889,Ebna1bp2,DOWN,-1.0321397390428488
1219,Cdv3,DOWN,-1.0329246552488125
3397,Lztr1,DOWN,-1.0331426037312514
2931,Igf1,DOWN,-1.0331442881907251
5767,Ssbp2,DOWN,-1.0332700059163518
6368,Tsn,DOWN,-1.0336874419971713
1967,Eif3b,DOWN,-1.033797839901706
921,Bmp1,DOWN,-1.0339823173521143
1604,D10Wsu52e,DOWN,-1.0340067387270513
3188,Lage3,DOWN,-1.0343353807045548
6385,Ttc19,DOWN,-1.0345925861671008
3089,Josd1,DOWN,-1.0346401164250392
3503,Mcm3,DOWN,-1.0355993914815758
3112,Kctd10,DOWN,-1.0357657903500126
4316,Pex5,DOWN,-1.0358652101366044
5623,Snapc3,DOWN,-1.0364729873178458
6372,Tspan6,DOWN,-1.0366504967704089
4590,Ppm1g,DOWN,-1.0373921892028284
1216,Cdv3,DOWN,-1.0379476568769184
1560,Cxcl1,DOWN,-1.0380791401663205
6711,Whsc1,DOWN,-1.038082746921049
3070,Itsn1,DOWN,-1.0380983613118786
3549,Men1,DOWN,-1.0382102326613596
4364,Phc1,DOWN,-1.0382666757835053
5281,Scd2,DOWN,-1.038507652358986
2795,Hmga1,DOWN,-1.0385566141012381
3877,Ndufa10,DOWN,-1.038603243541473
167,2810422J05Rik,DOWN,-1.0390895172352483
3275,Lmna,DOWN,-1.0391377847106207
3141,Kif20a,DOWN,-1.0392263047041546
3621,Mlf2,DOWN,-1.0393423081631363
1758,Dll1,DOWN,-1.0395059729641036
5506,Slc27a1,DOWN,-1.0401143496045122
4593,Ppme1,DOWN,-1.040364778925584
6017,Tfdp1,DOWN,-1.0403870413233542
1332,Clta,DOWN,-1.04039376529091
3592,Micall1,DOWN,-1.040451816544747
6509,Ubl7,DOWN,-1.0413017358480687
5637,Snrpb,DOWN,-1.0413810788735944
4017,Npdc1,DOWN,-1.0417054199474072
2508,Gm9786,DOWN,-1.0420076088721095
2847,Hnrpdl,DOWN,-1.0421932782192216
4788,Puf60,DOWN,-1.0427632902052533
4312,Pex19,DOWN,-1.0428726274019333
729,Asrgl1,DOWN,-1.0428988261018768
2002,Elavl4,DOWN,-1.0435695956671562
1977,Eif4a1,DOWN,-1.0440013316622605
3781,Mxi1,DOWN,-1.04411252865064
1849,Drap1,DOWN,-1.0449203484806833
2749,Hes6,DOWN,-1.0451920435215591
2000,Elavl4,DOWN,-1.0453421860235523
6977,Zscan21,DOWN,-1.0464799469546708
57,1300014I06Rik,DOWN,-1.046686651808726
5688,Spag7,DOWN,-1.047470847047022
4763,Ptma,DOWN,-1.0479491026975394
6211,Tmtc4,DOWN,-1.0483123816921853
50,1110038B12Rik,DOWN,-1.0486672780230701
6162,Tmem223,DOWN,-1.0489174707533944
2727,Hdac6,DOWN,-1.049072047249301
2215,Fat4,DOWN,-1.0492480132109487
2218,Fbln2,DOWN,-1.0495188046894022
512,Anapc11,DOWN,-1.049826478084744
5602,Smarcd3,DOWN,-1.0500661845262012
4664,Prmt2,DOWN,-1.0502572899869296
6574,Usp3,DOWN,-1.0503505809328944
3556,Mettl11a,DOWN,-1.051064493391499
4088,Nup210,DOWN,-1.053646006781056
6507,Ubl5,DOWN,-1.0537797117628571
3293,Loxl2,DOWN,-1.0549521633750072
6085,Tkt,DOWN,-1.055156799706038
5162,Rplp2,DOWN,-1.0554415673554955
3839,Nap1l1,DOWN,-1.0554870858913976
4287,Pdlim7,DOWN,-1.0557707419094282
4344,Pgd,DOWN,-1.0559389657242269
507,Ampd2,DOWN,-1.0560336601829223
1241,Cfb,DOWN,-1.0565087771264663
5880,Tacc2,DOWN,-1.056554284426641
3555,Mettl10,DOWN,-1.0568023799242752
6429,Txn2,DOWN,-1.0569293197145577
2649,Gtf2f1,DOWN,-1.0572839212134495
6363,Tsen34,DOWN,-1.058300417146699
4718,Psmb3,DOWN,-1.0583601936174125
6487,Ube2j2,DOWN,-1.0585045836283133
2509,Gmeb2,DOWN,-1.0586184138586814
699,Asap2,DOWN,-1.0586873003875443
2003,Elavl4,DOWN,-1.0586926157825922
5822,Stox2,DOWN,-1.0588204891787196
458,Aimp2,DOWN,-1.0588811590459999
4710,Psma2,DOWN,-1.059239013206289
6377,Tsr2,DOWN,-1.0594613527711128
4787,Puf60,DOWN,-1.059474971658109
2531,Gng2,DOWN,-1.059868809720406
4821,Qars,DOWN,-1.0601338723874516
3718,Mrps30,DOWN,-1.0602089929408225
6292,Traf7,DOWN,-1.0602104656838816
903,Bhlhe40,DOWN,-1.061334776746255
6554,Uqcrfs1,DOWN,-1.0614803118729976
6442,Txnl4a,DOWN,-1.0615107806811581
5118,Rpa2,DOWN,-1.0619202936137668
1963,Eif2d,DOWN,-1.0620000739726239
1678,Ddah2,DOWN,-1.0621670915124324
3407,Maf1,DOWN,-1.0622840741853434
4507,Plxna3,DOWN,-1.0624401016504907
5861,Swi5,DOWN,-1.0624660440722606
3529,Med27,DOWN,-1.0624753146048882
6299,Trappc3,DOWN,-1.0629328836034762
1205,Cdk5,DOWN,-1.0631750771804982
3598,Minos1,DOWN,-1.0633590065528828
3265,Llgl1,DOWN,-1.0641899855028494
1331,Clta,DOWN,-1.0645239023330597
4611,Ppp2r2d,DOWN,-1.0648228343009278
5902,Taldo1,DOWN,-1.0648554399064125
1757,Dlg4,DOWN,-1.06499927343369
6521,Ubxn1,DOWN,-1.0650199674741594
6424,Twf1,DOWN,-1.065533488919334
728,Aspscr1,DOWN,-1.0658821045058913
4496,Plrg1,DOWN,-1.0660953370755706
2057,Epha4,DOWN,-1.0665925357448145
3142,Kif20a,DOWN,-1.0678990292807515
5268,Satb1,DOWN,-1.068112881700296
703,Asb1,DOWN,-1.068219801173064
1226,Cenpf,DOWN,-1.06829952266087
6796,Zc3hc1,DOWN,-1.068389212569477
6491,Ube2m,DOWN,-1.0686187252066037
713,Ash2l,DOWN,-1.0686871513994884
4142,Otub1,DOWN,-1.069206229059436
2794,Hmga1,DOWN,-1.0693439654772208
4916,Rasip1,DOWN,-1.0694362056331363
4411,Pigx,DOWN,-1.069496518114196
2695,H2afy,DOWN,-1.0695228852455305
6293,Traf7,DOWN,-1.070798027053263
2405,Gar1,DOWN,-1.0714413717004418
2919,Ifitm2,DOWN,-1.0715286137309499
2401,Galnt6,DOWN,-1.0720636846687464
177,3110003A17Rik,DOWN,-1.0721480887750252
949,Btbd2,DOWN,-1.0727057835294278
1971,Eif3g,DOWN,-1.0732346561340367
4028,Nr1d1,DOWN,-1.0743936122436508
2361,Fus,DOWN,-1.0745524609164576
3402,Mad2l1,DOWN,-1.0746391807413793
1838,Dpp3,DOWN,-1.0747552770641338
5144,Rpl3,DOWN,-1.075626480803003
974,C1qtnf1,DOWN,-1.0761613191590145
101,2010011I20Rik,DOWN,-1.0761657542345515
2245,Fbxw2,DOWN,-1.0766247361854342
5874,Syt11,DOWN,-1.0775860726140938
2837,Hnrnpf,DOWN,-1.078024349985131
3319,Lrp8,DOWN,-1.0780953602341705
6204,Tmpo,DOWN,-1.0782672744874569
5622,Snapc2,DOWN,-1.0785402011931589
3622,Mlf2,DOWN,-1.0788719272549896
1881,E130307A14Rik,DOWN,-1.0789972714682643
5063,Rnaseh2a,DOWN,-1.0792755574810018
4350,Pgm2,DOWN,-1.0794946652256119
3274,Lmna,DOWN,-1.0796981790678095
5820,Stoml2,DOWN,-1.0798199188169735
408,Adsl,DOWN,-1.0809615809085673
332,Acat3,DOWN,-1.081231672908154
383,Adck4,DOWN,-1.08168293451403
4629,Pqlc1,DOWN,-1.0822720478792462
443,Ahnak,DOWN,-1.0823810818958735
4948,Rbm3,DOWN,-1.0825675075514252
2694,H2afy,DOWN,-1.083941715871259
3547,Men1,DOWN,-1.0840426789101525
2371,Fyn,DOWN,-1.0842132749707019
3253,Lin7c,DOWN,-1.0851406850703555
579,Apold1,DOWN,-1.0852135577829771
2504,Gm5643,DOWN,-1.0853543244516426
1183,Cdc42ep4,DOWN,-1.0854401056532919
6508,Ubl7,DOWN,-1.0856385928371661
2820,Hnrnpa1,DOWN,-1.0857398922937398
1118,Cct4,DOWN,-1.0863654532570666
6693,Wdr74,DOWN,-1.0864276571484988
6534,Ugt1a2,DOWN,-1.086607103803229
491,Alg10b,DOWN,-1.0874362625104237
3918,Neo1,DOWN,-1.0878712045776815
2900,Id3,DOWN,-1.0879978160783645
2790,Hmga1,DOWN,-1.0880123542096203
562,Ap3s2,DOWN,-1.0883501418487225
5130,Rpl13a,DOWN,-1.0889447729034243
4818,Pygb,DOWN,-1.089516269383473
6253,Tomm40l,DOWN,-1.0897644022543937
1708,Def8,DOWN,-1.089931390919403
6865,Zfp408,DOWN,-1.0900876573151759
6701,Wee1,DOWN,-1.0903948023650105
5702,Spin1,DOWN,-1.090632299776551
479,Akt3,DOWN,-1.091049677829142
2369,Fyn,DOWN,-1.0912627012965648
2650,Gtf2f2,DOWN,-1.091363303449327
2525,Gnb4,DOWN,-1.091512005367052
276,AA960436,DOWN,-1.0915457113652378
3956,Nfyb,DOWN,-1.092080655733062
4179,Paip2b,DOWN,-1.0922569607876467
3331,Lrrc41,DOWN,-1.092599338125648
3616,Mkrn2,DOWN,-1.0926689924326276
646,Arhgef25,DOWN,-1.0928777617688321
4022,Npm1,DOWN,-1.0933071295281696
5191,Rps9,DOWN,-1.0935543996487875
114,2310004N24Rik,DOWN,-1.094241230822157
123,2310022B05Rik,DOWN,-1.0944381460955894
1571,Cyb5r3,DOWN,-1.0949948556620477
2268,Fem1b,DOWN,-1.0956334147723212
6059,Tia1,DOWN,-1.0958772043297957
6795,Zc3hav1l,DOWN,-1.0966841980213795
3850,Nat8l,DOWN,-1.0971906259919688
2173,Fam40a,DOWN,-1.0972984678232693
6978,Zscan21,DOWN,-1.0975932341169112
2975,Ilf3,DOWN,-1.09779271569743
2051,Epb4.1l1,DOWN,-1.097835451885671
6713,Whsc1,DOWN,-1.098049043634118
338,Acbd6,DOWN,-1.0986013518102031
1184,Cdc42ep4,DOWN,-1.0987617999278565
1308,Clec4e,DOWN,-1.099085299362921
3474,Marcksl1,DOWN,-1.0994081957775712
1333,Clta,DOWN,-1.099461615531542
111,2310003F16Rik,DOWN,-1.10005092675394
98,1810058I24Rik,DOWN,-1.1001677196994166
5500,Slc25a44,DOWN,-1.100288826074353
5626,Snd1,DOWN,-1.100662475220473
3820,Naa40,DOWN,-1.1007651396594098
5261,Sars,DOWN,-1.1012404047407172
4539,Polr1d,DOWN,-1.1016625701145526
6539,Ugt1a9,DOWN,-1.1016795185893375
49,1110038B12Rik,DOWN,-1.1029234923848534
3505,Mcm5,DOWN,-1.1030830602120167
6751,Yaf2,DOWN,-1.1032057587966113
5248,Saal1,DOWN,-1.1041601870433735
5393,Sgta,DOWN,-1.1046107286898166
6157,Tmem2,DOWN,-1.1047902414134763
5813,Stk36,DOWN,-1.1048403527970314
4617,Ppp2r5d,DOWN,-1.1049698658104103
6729,Wsb2,DOWN,-1.1055165225108954
1756,Dlg4,DOWN,-1.105561078906656
714,Ash2l,DOWN,-1.1058830532127708
5752,Srsf1,DOWN,-1.1061448395331008
5185,Rps6,DOWN,-1.1065933985185867
715,Asna1,DOWN,-1.1071472127608457
6026,Tgfb1i1,DOWN,-1.1074709320769107
6533,Ugt1a10,DOWN,-1.1081160119964986
4042,Nrf1,DOWN,-1.1085317438010374
5817,Stom,DOWN,-1.1085361455958926
6058,Tia1,DOWN,-1.1095206462850944
5128,Rpgr,DOWN,-1.1100848487022101
5096,Rnf41,DOWN,-1.1102097780308477
4860,Rabl2,DOWN,-1.110737082123515
4619,Ppp4c,DOWN,-1.1113560432980416
99,1810058I24Rik,DOWN,-1.1114535502256668
6768,Yrdc,DOWN,-1.1115238086101509
2465,Gle1,DOWN,-1.1116146203087567
2788,Hmga1,DOWN,-1.1116923566655401
4323,Pfdn5,DOWN,-1.1119093510919253
6506,Ubl4,DOWN,-1.1119980294372214
3049,Itgal,DOWN,-1.112412047366563
5106,Rnps1,DOWN,-1.112710915738281
6479,Ube2g2,DOWN,-1.1135745632414893
6376,Tsr1,DOWN,-1.113648776159237
243,8430419L09Rik,DOWN,-1.1152131640393388
5603,Smarce1,DOWN,-1.1154221483061968
1496,Cspg4,DOWN,-1.1157319170728577
4585,Ppil2,DOWN,-1.1165715622913337
2740,Hells,DOWN,-1.1182081987168486
6857,Zfp358,DOWN,-1.1197119478862003
35,1110004F10Rik,DOWN,-1.120021437455703
6954,Zmat2,DOWN,-1.1200780147609515
4734,Psmd4,DOWN,-1.1202999790048391
6864,Zfp385c,DOWN,-1.1208193873695436
5648,Snx12,DOWN,-1.1214569514517874
4103,Oaz1,DOWN,-1.1214808830329053
5156,Rpl6,DOWN,-1.1220204316581346
6757,Yeats4,DOWN,-1.123631635182402
5305,Sec61a2,DOWN,-1.1236915857646745
5250,Sae1,DOWN,-1.1240628026475274
4737,Psmd8,DOWN,-1.1241678643168165
6347,Trp53i11,DOWN,-1.1248055221267097
4765,Ptn,DOWN,-1.1248377909675327
1399,Cope,DOWN,-1.1262218611508321
2976,Ilk,DOWN,-1.1266293676893853
4666,Prmt5,DOWN,-1.1266316200200575
6238,Tnk2,DOWN,-1.1266604277154355
3243,Lig1,DOWN,-1.1269308672080398
1689,Ddx1,DOWN,-1.1271275061255266
6194,Tmem9,DOWN,-1.1273136861744177
3767,Mtss1,DOWN,-1.1276151981229807
3509,Mdh2,DOWN,-1.128048521520799
